"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Points:0","Points:1","Points:2"
359.47,6253.8,-420.47,0,1.4165e+08,2.8946e+06,537.73,0.15887,-6.0087,0.34316,0
34.021,6649.1,1348.5,0,1.2994e+07,6.8358e+05,483.48,1.5385,6.0669,1.3828,0
31.996,6533.7,584.77,0,1.2219e+07,6.492e+05,482.5,1.564,6.2377,0.62611,0
31.025,6389.5,801.42,0,1.1845e+07,6.3244e+05,482.01,1.5748,6.3872,0.90675,0
32.469,6517.1,1079,0,1.2398e+07,6.5729e+05,482.73,1.5561,6.2333,1.1661,0
31.343,6471.7,304.04,0,1.1967e+07,6.3795e+05,482.17,1.5711,6.3686,0.34572,0
359.25,6016.9,-2811.7,0,1.4157e+08,2.8923e+06,537.72,0.16872,-5.5968,1.9513,0
359.72,5877.7,-2379.7,0,1.4175e+08,2.8978e+06,537.76,0.16028,-5.8666,1.7918,0
359.44,6142.2,-1997.7,0,1.4164e+08,2.8945e+06,537.73,0.16375,-5.8293,1.4569,0
359.3,5690.3,-3185.3,0,1.4159e+08,2.8928e+06,537.72,0.16558,-5.5828,2.2842,0
30.119,6299,542.68,0,1.1496e+07,6.1664e+05,481.54,1.5847,6.5286,0.64284,0
29.553,6207.7,727.68,0,1.1278e+07,6.0667e+05,481.24,1.5917,6.6749,0.9304,0
31.013,6353.8,985.89,0,1.1838e+07,6.3222e+05,482,1.573,6.4883,1.2341,0
29.459,6228.2,276.28,0,1.1242e+07,6.0502e+05,481.19,1.5919,6.6599,0.35641,0
359.84,6045.9,-785.73,0,1.4179e+08,2.8991e+06,537.77,0.15391,-6.1271,0.66152,0
362.6,3529.2,-47.303,0,1.4286e+08,2.9329e+06,538.02,0.086435,-12.536,1.0327,0
362.71,3350,-33.825,0,1.4291e+08,2.9343e+06,538.03,0.081943,-12.252,4.4626,0
362.72,3340.6,-27.649,0,1.4291e+08,2.9344e+06,538.03,0.081709,-12.058,4.7348,0
28.56,6097.3,489.35,0,1.0896e+07,5.8906e+05,480.7,1.6032,6.8193,0.65987,0
362.67,3399.4,-2.9754,0,1.4289e+08,2.9338e+06,538.03,0.083184,-13.555,4.813,0
360.05,5855.2,-1119.5,0,1.4188e+08,2.9017e+06,537.79,0.15013,-6.2653,0.94849,0
359.77,5993.1,-1546.4,0,1.4177e+08,2.8984e+06,537.76,0.15635,-6.0495,1.2163,0
360,5902,-427.5,0,1.4186e+08,2.9011e+06,537.78,0.14911,-6.3081,0.34482,0
28.336,6052.6,640.25,0,1.081e+07,5.8505e+05,480.58,1.6058,6.9615,0.94225,0
29.747,6206.4,868.28,0,1.1351e+07,6.101e+05,481.34,1.5872,6.7722,1.2624,0
27.847,6014.2,241.73,0,1.0622e+07,5.763e+05,480.31,1.6116,6.9502,0.36331,0
359.87,5604.5,-2743,0,1.4181e+08,2.8997e+06,537.78,0.15745,-5.857,2.0739,0
27.274,5927.2,414.57,0,1.0401e+07,5.6596e+05,479.99,1.6193,7.1102,0.67551,0
146.4,14005,539.44,0,5.7134e+07,1.7413e+06,512.57,1.3792,2.2474,0.22822,0
153.84,14297,980.39,0,6.0088e+07,1.7761e+06,513.82,1.3801,2.0527,0.44721,0
143.33,13723,1587.1,0,5.5912e+07,1.7264e+06,512.05,1.371,2.1468,0.73365,0
27.208,5907.4,534.79,0,1.0376e+07,5.6476e+05,479.95,1.6199,7.2391,0.92694,0
28.604,6072.8,740.1,0,1.0912e+07,5.8984e+05,480.73,1.6013,7.0759,1.2149,0
26.551,5836.8,198.37,0,1.0124e+07,5.5284e+05,479.58,1.6285,7.2364,0.32677,0
360.23,5501.9,-2272.3,0,1.4195e+08,2.904e+06,537.81,0.14961,-6.1118,1.8724,0
360,5762.7,-1910.3,0,1.4186e+08,2.9012e+06,537.79,0.15298,-6.0995,1.5492,0
360.13,5324.5,-3097.3,0,1.4191e+08,2.9028e+06,537.8,0.15499,-5.832,2.4478,0
26.136,5773.8,328.11,0,9.9646e+06,5.4526e+05,479.33,1.6345,7.3881,0.63689,0
362.67,3447.5,-377.11,0,1.4289e+08,2.9338e+06,538.03,0.084865,-10.45,3.0221,0
362.63,3484.1,-338.14,0,1.4287e+08,2.9333e+06,538.03,0.085697,-10.564,2.7526,0
27.477,5935.1,619.14,0,1.0479e+07,5.6963e+05,480.11,1.616,7.3657,1.1821,0
25.555,5694.9,153.95,0,9.7407e+06,5.3459e+05,478.99,1.6416,7.5181,0.27383,0
360.25,5724.6,-742.39,0,1.4195e+08,2.904e+06,537.81,0.14507,-6.4239,0.67358,0
327.81,14460,-1096.2,0,1.2924e+08,2.5946e+06,534.79,0.5084,-1.9712,0.4687,0
360.4,5542.7,-1062.4,0,1.4201e+08,2.9058e+06,537.82,0.14159,-6.5123,1.0212,0
360.22,5644.6,-1478.3,0,1.4194e+08,2.9037e+06,537.8,0.14668,-6.3238,1.2925,0
360.47,5610.2,-424.05,0,1.4204e+08,2.9066e+06,537.83,0.14105,-6.5972,0.40236,0
362.63,3485.5,-37.493,0,1.4287e+08,2.9333e+06,538.03,0.085335,-13.254,1.6768,0
25.196,5646.4,222.24,0,9.6038e+06,5.2794e+05,478.77,1.6483,7.6616,0.46504,0
362.68,3456.2,-501.38,0,1.4289e+08,2.9339e+06,538.03,0.085454,-10.006,3.192,0
362.72,3413.8,-468.19,0,1.4291e+08,2.9345e+06,538.03,0.08427,-10.184,3.4046,0
362.68,3444,-439.45,0,1.4289e+08,2.934e+06,538.03,0.084948,-10.249,3.1708,0
362.45,3715.8,-240.47,0,1.428e+08,2.931e+06,538.01,0.091339,-10.193,1.3932,0
362.48,3705.7,-301.72,0,1.4281e+08,2.9313e+06,538.01,0.091177,-10.049,1.654,0
362.43,3763,-297.62,0,1.4279e+08,2.9307e+06,538.01,0.09262,-9.8585,1.4387,0
28.416,6039.7,753.49,0,1.0838e+07,5.8649e+05,480.63,1.602,7.7824,1.937,0
130.06,12923,2214.9,0,5.0638e+07,1.6568e+06,509.67,1.3481,2.25,1.0068,0
168.29,14934,869.96,0,6.5835e+07,1.839e+06,516.14,1.3723,1.783,0.4556,0
362.68,3399.2,-51.187,0,1.4289e+08,2.9339e+06,538.03,0.083182,-12.772,3.6181,0
362.64,3476.1,-35.683,0,1.4288e+08,2.9333e+06,538.03,0.085102,-13.413,1.8588,0
362.64,3475.2,-43.797,0,1.4288e+08,2.9334e+06,538.03,0.085079,-13.137,1.9512,0
360.49,5265.1,-2605.8,0,1.4205e+08,2.9071e+06,537.83,0.14724,-6.1018,2.2139,0
360.68,5172.7,-2145.4,0,1.4212e+08,2.9094e+06,537.85,0.14006,-6.3715,1.9834,0
360.45,5418.9,-1820.7,0,1.4203e+08,2.9065e+06,537.83,0.14334,-6.3673,1.645,0
360.86,5017.2,-2897.5,0,1.422e+08,2.9116e+06,537.87,0.14462,-6.0898,2.5721,0
29.175,6135.1,842.52,0,1.1131e+07,5.9999e+05,481.04,1.5942,7.8485,2.2323,0
27.732,5960.6,672.55,0,1.0576e+07,5.7422e+05,480.25,1.6118,8.0328,1.9307,0
27.227,5896.7,615.52,0,1.0382e+07,5.6512e+05,479.97,1.6181,7.9194,1.6262,0
29.986,6233.6,939.18,0,1.1445e+07,6.1431e+05,481.47,1.586,7.927,2.5744,0
362.45,3713.3,-620.06,0,1.4281e+08,2.9311e+06,538.01,0.092348,-9.2495,2.3902,0
362.49,3661.3,-658.16,0,1.4282e+08,2.9315e+06,538.01,0.091213,-9.2545,2.5983,0
90.666,11224,638.27,0,3.5084e+07,1.3818e+06,501.49,1.33,3.4269,0.3075,0
362.51,3643.1,-555,0,1.4283e+08,2.9318e+06,538.02,0.090333,-9.4849,2.4925,0
362.15,4079.8,-143.48,0,1.4269e+08,2.9272e+06,537.98,0.10048,-8.9807,0.46216,0
362.19,4034.2,-199.58,0,1.427e+08,2.9278e+06,537.98,0.099364,-9.1142,0.66337,0
362.14,4110.4,-227.14,0,1.4268e+08,2.9271e+06,537.98,0.10133,-8.8744,0.67996,0
26.372,5789.2,512.9,0,1.0054e+07,5.4957e+05,479.48,1.6301,8.2161,1.5869,0
300.43,16229,-1241.6,0,1.1839e+08,2.4166e+06,532.17,0.71898,-0.98198,0.83086,0
360.62,5439.1,-721.34,0,1.421e+08,2.9085e+06,537.84,0.13732,-6.6948,0.71846,0
362.21,4020.6,-275.1,0,1.4271e+08,2.928e+06,537.99,0.099118,-9.0821,0.89664,0
362.56,3729.8,-1102.2,0,1.4285e+08,2.9325e+06,538.02,0.095289,-8.5519,3.1413,0
213.99,16406,810.3,0,8.4016e+07,2.0217e+06,522.59,1.2145,0.76906,0.79324,0
362.19,4009.8,-1194.2,0,1.427e+08,2.9278e+06,537.99,0.10293,-8.0584,2.4919,0
362.22,3989.3,-1361,0,1.4272e+08,2.9283e+06,537.99,0.10365,-7.8897,2.71,0
360.76,5264.5,-1021.4,0,1.4215e+08,2.9102e+06,537.85,0.13402,-6.7943,1.067,0
360.6,5343.9,-1374.7,0,1.4209e+08,2.9083e+06,537.84,0.13813,-6.5761,1.3606,0
360.85,5327.5,-455.56,0,1.4219e+08,2.9113e+06,537.86,0.13349,-6.8917,0.45899,0
362.58,3548.2,-77.828,0,1.4285e+08,2.9327e+06,538.02,0.086935,-11.947,1.1972,0
253.57,17215,-8.1039,0,9.978e+07,2.1866e+06,527.32,1.0237,0.21613,0.18447,0
362.25,4002.4,-1541.7,0,1.4273e+08,2.9286e+06,537.99,0.10544,-7.6853,2.8608,0
362.33,3939.5,-1620.7,0,1.4276e+08,2.9296e+06,538,0.10464,-7.6738,3.1469,0
362.73,3335.9,-71.863,0,1.4291e+08,2.9346e+06,538.04,0.081596,-12.007,4.2269,0
362.78,3319.3,-88.555,0,1.4293e+08,2.9352e+06,538.04,0.081157,-11.737,4.7047,0
335.75,12827,-2539,0,1.3235e+08,2.6577e+06,535.53,0.42468,-2.4505,1.0358,0
331.73,14174,-559.04,0,1.3079e+08,2.6249e+06,535.16,0.47911,-2.15,0.22541,0
362.35,3909.4,-1421.9,0,1.4277e+08,2.9299e+06,538,0.10216,-7.9236,3.011,0
362.48,3957.1,-2046.9,0,1.4282e+08,2.9315e+06,538.01,0.10925,-7.2228,3.5002,0
362.37,3955.6,-1840.3,0,1.4278e+08,2.9301e+06,538,0.10711,-7.415,3.3056,0
362.54,3892.2,-1904.9,0,1.4285e+08,2.9323e+06,538.02,0.10619,-7.4275,3.5503,0
362.49,3867.6,-1711.9,0,1.4283e+08,2.9317e+06,538.01,0.1037,-7.6027,3.4187,0
361.78,4502.1,-1124.1,0,1.4255e+08,2.9228e+06,537.95,0.11467,-7.5614,1.7357,0
361.92,4363.7,-1107.4,0,1.426e+08,2.9244e+06,537.96,0.11108,-7.7675,1.8844,0
362.45,4038,-2231.9,0,1.4282e+08,2.9312e+06,538.01,0.11317,-7.0061,3.4365,0
361.58,4685.3,-410.36,0,1.4247e+08,2.9202e+06,537.93,0.11649,-7.6577,0.63088,0
361.38,4858.6,-484.99,0,1.4239e+08,2.9178e+06,537.91,0.12119,-7.4152,0.62207,0
361.1,4940.8,-2425.8,0,1.4229e+08,2.9146e+06,537.89,0.13703,-6.4052,2.3821,0
361.52,4751.8,-611.28,0,1.4245e+08,2.9195e+06,537.92,0.11873,-7.5313,0.86463,0
361.54,4624.4,-2426.3,0,1.4246e+08,2.9199e+06,537.93,0.12939,-6.5644,2.6248,0
162.1,14706,460.72,0,6.3376e+07,1.8127e+06,515.16,1.3798,1.9554,0.21828,0
361.12,4903.7,-1927.1,0,1.4229e+08,2.9147e+06,537.89,0.13115,-6.6297,2.0738,0
360.83,5133.5,-1672.6,0,1.4218e+08,2.9111e+06,537.86,0.13482,-6.6131,1.7132,0
362.75,3326.2,-58.058,0,1.4292e+08,2.9347e+06,538.04,0.08134,-11.965,4.503,0
24.548,5547.1,249.54,0,9.3542e+06,5.1591e+05,478.37,1.6567,8.069,0.71934,0
25.443,5669.6,310.16,0,9.6968e+06,5.3251e+05,478.92,1.6424,7.6628,0.70879,0
326.24,14840,-492.61,0,1.2862e+08,2.5828e+06,534.64,0.52824,-1.8502,0.22025,0
28.765,6090,787.89,0,1.0974e+07,5.9273e+05,480.82,1.5997,7.1983,1.4188,0
360.94,5175.2,-704.7,0,1.4222e+08,2.9124e+06,537.87,0.13026,-6.9802,0.73655,0
25.016,5606.8,349.87,0,9.5336e+06,5.2463e+05,478.67,1.6488,8.7068,1.493,0
25.454,5668.3,402.72,0,9.7022e+06,5.3273e+05,478.93,1.643,8.4148,1.4444,0
24.556,5543.2,292.31,0,9.3568e+06,5.1606e+05,478.38,1.6557,8.9776,1.506,0
23.644,5414.1,162.69,0,9.007e+06,4.9899e+05,477.81,1.6697,9.8913,1.614,0
23.842,5441.7,195.93,0,9.0828e+06,5.0271e+05,477.93,1.6664,9.6371,1.5749,0
362.76,3626.5,-1239,0,1.4293e+08,2.9349e+06,538.04,0.093689,-8.5469,3.811,0
362.78,3592.5,-1115.7,0,1.4294e+08,2.9352e+06,538.04,0.091946,-8.7536,3.8041,0
362.84,3615.1,-1254.8,0,1.4296e+08,2.936e+06,538.05,0.093461,-8.5707,4.0785,0
362.83,3565,-1082.1,0,1.4296e+08,2.9359e+06,538.05,0.091004,-8.8945,4.0123,0
362.64,3480.7,-445.24,0,1.4288e+08,2.9334e+06,538.03,0.085898,-10.155,2.9766,0
362.61,3514.3,-510.81,0,1.4287e+08,2.9331e+06,538.02,0.086957,-9.8798,2.9484,0
361.09,5024.5,-955.38,0,1.4228e+08,2.9142e+06,537.88,0.12735,-7.0683,1.1146,0
361,5080.6,-1291.9,0,1.4224e+08,2.9131e+06,537.88,0.13066,-6.8449,1.4248,0
362.79,3360.9,-446.24,0,1.4294e+08,2.9353e+06,538.04,0.082855,-10.406,3.8343,0
362.83,3379.7,-535.41,0,1.4295e+08,2.9358e+06,538.04,0.083588,-10.117,3.9704,0
362.77,3390.1,-496.68,0,1.4293e+08,2.935e+06,538.04,0.083754,-10.162,3.6514,0
362.88,3352.7,-478.4,0,1.4297e+08,2.9364e+06,538.05,0.082685,-10.382,4.1549,0
362.68,3393.5,-4.0894,0,1.4289e+08,2.9339e+06,538.03,0.083032,-13.259,4.822,0
362.96,3464.5,-780.92,0,1.4301e+08,2.9375e+06,538.06,0.086624,-9.7033,4.4573,0
362.59,3647.8,-844.62,0,1.4286e+08,2.9328e+06,538.02,0.091708,-9.0306,3.0409,0
361.24,4887.2,-1527.4,0,1.4234e+08,2.9161e+06,537.9,0.12729,-6.8892,1.7915,0
361.27,4954.4,-667.36,0,1.4235e+08,2.9164e+06,537.9,0.12424,-7.2498,0.81217,0
361.42,4811.6,-854.19,0,1.4241e+08,2.9183e+06,537.91,0.12124,-7.3715,1.1419,0
361.32,4841.4,-1159.7,0,1.4237e+08,2.9171e+06,537.91,0.12364,-7.1693,1.5055,0
23.063,5327.7,29.741,0,8.7839e+06,4.8802e+05,477.43,1.6785,11.029,1.6938,0
362.21,4028.5,-459.74,0,1.4271e+08,2.9281e+06,537.99,0.099721,-8.9098,1.3342,0
362.26,3991.9,-559.98,0,1.4273e+08,2.9286e+06,537.99,0.099089,-8.8094,1.5602,0
361.48,4660.9,-1423.7,0,1.4243e+08,2.9191e+06,537.92,0.12083,-7.1631,1.8893,0
361.68,4482.7,-1551.4,0,1.4251e+08,2.9215e+06,537.94,0.11735,-7.213,2.2137,0
362.42,3767.3,-233.75,0,1.4279e+08,2.9306e+06,538.01,0.092625,-9.9576,1.1561,0
362.41,3787.6,-177.51,0,1.4279e+08,2.9305e+06,538,0.09306,-10.031,0.91746,0
22.934,5307.5,-0.27982,0,8.7344e+06,4.8559e+05,477.34,1.6803,11.289,1.6292,0
22.685,5268.8,9.1806,0,8.6388e+06,4.8086e+05,477.18,1.6842,11.133,1.4037,0
22.831,5290.8,33.113,0,8.6948e+06,4.8364e+05,477.28,1.6817,10.906,1.4745,0
24.85,5592.1,244.19,0,9.4704e+06,5.2154e+05,478.56,1.6524,7.8755,0.59936,0
362.82,3337.1,-392.98,0,1.4295e+08,2.9356e+06,538.04,0.082094,-10.594,3.9602,0
361.71,4584,-503.85,0,1.4252e+08,2.9219e+06,537.94,0.11405,-7.8206,0.87415,0
362.91,3423.6,-680.95,0,1.4299e+08,2.9369e+06,538.05,0.085191,-9.8464,4.2758,0
362.98,3426.9,-670.93,0,1.4301e+08,2.9377e+06,538.06,0.085163,-9.954,4.5061,0
362.91,3387.5,-586.69,0,1.4299e+08,2.9369e+06,538.05,0.083906,-10.066,4.2435,0
361.84,4443.4,-213.55,0,1.4257e+08,2.9234e+06,537.95,0.10986,-8.0717,0.43036,0
361.95,4358.7,-302.71,0,1.4261e+08,2.9247e+06,537.96,0.10777,-8.273,0.69044,0
361.77,4513.1,-345.27,0,1.4254e+08,2.9226e+06,537.95,0.11187,-7.9496,0.6475,0
361.91,4398.9,-432.3,0,1.4259e+08,2.9243e+06,537.96,0.10908,-8.1441,0.91016,0
362.69,3413.6,-226.08,0,1.429e+08,2.934e+06,538.03,0.0837,-11.218,2.9767,0
362.7,3401.6,-195.39,0,1.429e+08,2.9342e+06,538.03,0.083348,-11.474,3.1026,0
362.49,3658.3,-30.199,0,1.4282e+08,2.9315e+06,538.01,0.089704,-11.03,0.21051,0
362.47,3692.3,-30.518,0,1.4281e+08,2.9313e+06,538.01,0.090555,-10.781,0.22713,0
362.48,3668.5,-58.301,0,1.4282e+08,2.9314e+06,538.01,0.089972,-10.902,0.44789,0
362.72,3414.4,-404.85,0,1.4291e+08,2.9344e+06,538.03,0.084094,-10.418,3.273,0
362.57,3567.8,-63.165,0,1.4285e+08,2.9325e+06,538.02,0.087423,-11.864,0.931,0
24.229,5508,138.38,0,9.2331e+06,5.0997e+05,478.18,1.6626,10.56,2.2544,0
362.76,3379,-406.67,0,1.4292e+08,2.9349e+06,538.04,0.083206,-10.489,3.5265,0
361.88,4372.1,-102.96,0,1.4258e+08,2.9239e+06,537.96,0.10796,-8.1931,0.22106,0
362.15,4106.4,-1076.8,0,1.4269e+08,2.9274e+06,537.98,0.10448,-8.0913,2.2284,0
362.03,4227.3,-940.82,0,1.4264e+08,2.9258e+06,537.97,0.10673,-8.0288,1.868,0
362.15,4137.7,-542.61,0,1.4269e+08,2.9273e+06,537.98,0.10271,-8.5863,1.365,0
362.17,4097.5,-659.49,0,1.4269e+08,2.9275e+06,537.98,0.10213,-8.4734,1.5966,0
362.28,3980.9,-670.78,0,1.4274e+08,2.9289e+06,537.99,0.099215,-8.6813,1.801,0
362.65,3436.4,-32.144,0,1.4288e+08,2.9336e+06,538.03,0.084111,-13.605,2.8449,0
27.12,5913.5,486.54,0,1.0346e+07,5.6318e+05,479.91,1.6248,9.585,2.9175,0
26.794,5873.5,416.49,0,1.0221e+07,5.5728e+05,479.72,1.6291,9.8755,2.9408,0
362.15,4142.5,-427.97,0,1.4269e+08,2.9272e+06,537.98,0.1025,-8.6902,1.1243,0
362.04,4263.5,-490.88,0,1.4264e+08,2.9258e+06,537.97,0.10576,-8.3875,1.1525,0
362.06,4254.4,-372.13,0,1.4265e+08,2.9261e+06,537.97,0.10521,-8.4887,0.91697,0
362.61,3589.3,-731.97,0,1.4287e+08,2.9331e+06,538.02,0.089698,-9.2882,3.0617,0
361.56,4629.4,-1203.1,0,1.4246e+08,2.92e+06,537.93,0.11849,-7.3268,1.7067,0
362.28,3957.5,-917.93,0,1.4274e+08,2.9289e+06,537.99,0.099847,-8.4061,2.2554,0
362.06,4181.6,-163.11,0,1.4265e+08,2.9262e+06,537.97,0.10309,-8.6878,0.46582,0
362.06,4227.3,-266.69,0,1.4265e+08,2.9261e+06,537.97,0.10435,-8.5871,0.68505,0
362.15,4137.7,-327.98,0,1.4269e+08,2.9273e+06,537.98,0.10216,-8.7878,0.89911,0
24.157,5487,240.21,0,9.2037e+06,5.0861e+05,478.13,1.6617,9.3037,1.5363,0
31.929,6441.8,1183.4,0,1.2192e+07,6.4805e+05,482.47,1.5642,7.3458,2.5641,0
362.83,3519.4,-934.58,0,1.4296e+08,2.9359e+06,538.05,0.088946,-9.2099,3.9567,0
362.84,3409.2,-634.01,0,1.4296e+08,2.936e+06,538.05,0.084692,-9.8714,4.0356,0
362.37,3845.2,-153.84,0,1.4277e+08,2.93e+06,538,0.094484,-9.8232,0.71908,0
362.32,3912.5,-182.28,0,1.4275e+08,2.9294e+06,538,0.096215,-9.5216,0.73919,0
362.32,3901.5,-113.6,0,1.4275e+08,2.9293e+06,538,0.095886,-9.6213,0.49708,0
362.38,3845.4,-217.14,0,1.4278e+08,2.9301e+06,538,0.094558,-9.7189,0.9621,0
362.81,3764.6,-1660.4,0,1.4296e+08,2.9357e+06,538.04,0.10053,-7.8453,3.8377,0
362.57,3565,-398.94,0,1.4285e+08,2.9326e+06,538.02,0.087878,-10.109,2.4984,0
362.61,3513.8,-53.15,0,1.4287e+08,2.933e+06,538.02,0.086052,-12.665,1.2877,0
362.62,3504.9,-64.856,0,1.4287e+08,2.9331e+06,538.02,0.085834,-12.546,1.5397,0
362.79,3555.2,-1005.9,0,1.4294e+08,2.9354e+06,538.04,0.09029,-8.9968,3.7766,0
361.87,4417.2,-2538.7,0,1.4259e+08,2.924e+06,537.96,0.12577,-6.6055,2.9152,0
362.55,3604.4,-466.29,0,1.4284e+08,2.9322e+06,538.02,0.089059,-9.8143,2.4491,0
362.58,3558.5,-466.18,0,1.4286e+08,2.9327e+06,538.02,0.087908,-9.9187,2.6778,0
362.6,3517.2,-428.3,0,1.4286e+08,2.9329e+06,538.02,0.086776,-10.129,2.7417,0
362.63,3476.5,-58.737,0,1.4287e+08,2.9333e+06,538.03,0.085121,-12.852,1.9888,0
362.32,3877.5,-50.01,0,1.4275e+08,2.9293e+06,538,0.095268,-9.7028,0.24373,0
362.37,3816.6,-38.796,0,1.4277e+08,2.93e+06,538,0.09371,-10.01,0.24172,0
362.37,3831.6,-90.152,0,1.4277e+08,2.9299e+06,538,0.094105,-9.9114,0.47634,0
362.67,3480,-566.96,0,1.4289e+08,2.9338e+06,538.03,0.086281,-9.7725,3.1971,0
27.547,5964,566.01,0,1.051e+07,5.7091e+05,480.15,1.6188,9.2841,2.883,0
361.96,4304.4,-190.46,0,1.4262e+08,2.9249e+06,537.96,0.10626,-8.393,0.45267,0
362.68,3794.5,-1592.3,0,1.429e+08,2.9341e+06,538.03,0.10068,-7.8216,3.5946,0
362.71,3846.1,-1798.1,0,1.4291e+08,2.9343e+06,538.03,0.10385,-7.5946,3.6989,0
362.17,4037.7,-70.666,0,1.4269e+08,2.9274e+06,537.98,0.099374,-9.0913,0.24118,0
362.25,3951.6,-64.191,0,1.4273e+08,2.9285e+06,537.99,0.097159,-9.3981,0.24772,0
362.24,3983.7,-135.2,0,1.4272e+08,2.9283e+06,537.99,0.098007,-9.2893,0.48619,0
362.62,3488.4,-389.45,0,1.4287e+08,2.9331e+06,538.02,0.085943,-10.325,2.8068,0
361.98,4241.2,-86.693,0,1.4262e+08,2.9251e+06,537.96,0.1046,-8.4934,0.22878,0
362.55,3595.5,-81.596,0,1.4284e+08,2.9322e+06,538.02,0.088129,-11.446,0.91818,0
362.71,3350.8,-77.162,0,1.4291e+08,2.9343e+06,538.03,0.081982,-12.12,3.9936,0
362.72,3363.8,-96.008,0,1.4291e+08,2.9344e+06,538.03,0.082308,-12.111,3.7188,0
362.68,3429.4,-200.13,0,1.4289e+08,2.9339e+06,538.03,0.084057,-11.425,2.8874,0
362.31,3919.8,-267.2,0,1.4275e+08,2.9292e+06,538,0.09653,-9.3961,1.0114,0
362.38,3827.5,-288.26,0,1.4278e+08,2.9301e+06,538,0.094231,-9.642,1.2225,0
362.33,3883,-347.47,0,1.4276e+08,2.9295e+06,538,0.095762,-9.3757,1.2862,0
362.39,3813.8,-370.91,0,1.4278e+08,2.9302e+06,538,0.094061,-9.525,1.5174,0
362.08,4133.4,-76.714,0,1.4266e+08,2.9263e+06,537.97,0.10183,-8.7917,0.23598,0
362.35,3884.2,-688.17,0,1.4277e+08,2.9298e+06,538,0.096872,-8.8542,2.0041,0
362.29,3961.9,-786.78,0,1.4274e+08,2.929e+06,537.99,0.099263,-8.554,2.028,0
28.01,6017.7,650.11,0,1.0687e+07,5.7924e+05,480.41,1.6126,8.9906,2.8556,0
28.498,6073.5,732.87,0,1.0874e+07,5.8796e+05,480.68,1.6063,8.6996,2.8277,0
22.415,5231.1,36.929,0,8.536e+06,4.7571e+05,476.99,1.6899,9.8349,0.55207,0
22.354,5221.6,30.807,0,8.5123e+06,4.7454e+05,476.95,1.6909,10.051,0.61139,0
28.97,6128.1,803.33,0,1.1056e+07,5.9637e+05,480.93,1.6005,8.411,2.8122,0
362.64,3467.5,-138.03,0,1.4288e+08,2.9334e+06,538.03,0.084947,-11.824,2.4404,0
362.65,3454.2,-156.04,0,1.4288e+08,2.9335e+06,538.03,0.084637,-11.628,2.5679,0
362.44,3726.5,-533.02,0,1.428e+08,2.9309e+06,538.01,0.092356,-9.4039,2.2021,0
24.002,5469.9,99.909,0,9.1444e+06,5.0571e+05,478.03,1.6645,8.1018,0.23158,0
362.63,3482.9,-141.51,0,1.4287e+08,2.9333e+06,538.03,0.085339,-11.755,2.2471,0
362.64,3465.7,-37.85,0,1.4288e+08,2.9334e+06,538.03,0.084843,-13.406,2.125,0
362.64,3471.9,-30.703,0,1.4288e+08,2.9334e+06,538.03,0.084993,-13.656,1.929,0
362.84,3309.7,-291.04,0,1.4295e+08,2.9359e+06,538.05,0.081156,-11.066,4.1832,0
362.71,3484,-648.77,0,1.4291e+08,2.9343e+06,538.03,0.086683,-9.6116,3.3607,0
362.62,3535.1,-612.12,0,1.4287e+08,2.9332e+06,538.03,0.087843,-9.5577,3.0723,0
361.92,4330,-796.28,0,1.426e+08,2.9244e+06,537.96,0.10863,-7.9941,1.5466,0
362.67,3433.1,-158.05,0,1.4289e+08,2.9337e+06,538.03,0.084105,-11.652,2.7795,0
362.65,3454.5,-193.21,0,1.4288e+08,2.9336e+06,538.03,0.084684,-11.422,2.6318,0
362.67,3537.1,-718.98,0,1.4289e+08,2.9338e+06,538.03,0.088326,-9.4004,3.2671,0
362.72,3508.7,-765.08,0,1.4291e+08,2.9345e+06,538.04,0.087827,-9.3939,3.4953,0
362.33,3882.7,-1270.9,0,1.4276e+08,2.9296e+06,538,0.10034,-8.1449,2.9193,0
362.17,4088.1,-778.5,0,1.427e+08,2.9276e+06,537.98,0.1024,-8.3653,1.829,0
362.15,4066,-899.45,0,1.4269e+08,2.9273e+06,537.98,0.10249,-8.2615,2.0269,0
362.63,3486.7,-208.76,0,1.4287e+08,2.9333e+06,538.03,0.085513,-11.192,2.4176,0
26.511,5840.4,354.82,0,1.0112e+07,5.5213e+05,479.56,1.6336,10.123,2.9946,0
362.18,4057.4,-372.22,0,1.427e+08,2.9277e+06,537.98,0.10024,-8.9724,1.0815,0
362.89,3587.2,-1151.3,0,1.4298e+08,2.9367e+06,538.05,0.091964,-8.8192,4.2499,0
362.62,3496.7,-127.76,0,1.4287e+08,2.9331e+06,538.02,0.085674,-11.831,2.0785,0
362.02,4295.3,-2712.9,0,1.4265e+08,2.9259e+06,537.97,0.1252,-6.4804,3.1191,0
22.354,5220.9,26.469,0,8.5124e+06,4.7455e+05,476.95,1.6906,10.305,0.75358,0
362.65,3442.7,-39.323,0,1.4288e+08,2.9335e+06,538.03,0.084271,-13.366,2.6633,0
362.64,3459.3,-61.35,0,1.4288e+08,2.9334e+06,538.03,0.084692,-12.849,2.3637,0
362.65,3450.2,-75.762,0,1.4288e+08,2.9335e+06,538.03,0.084473,-12.643,2.5329,0
362.02,4261,-638.4,0,1.4264e+08,2.9257e+06,537.97,0.10619,-8.2566,1.4165,0
