,Index,vs/vc,ps/Pc
643,643,1.9162910760101608,0.8567134268537074
644,644,1.921175120965252,0.8557114228456913
645,645,1.9260633152749016,0.8547094188376754
646,646,1.930955761570185,0.8537074148296594
647,647,1.9358525613376003,0.8527054108216432
648,648,1.940753814951898,0.8517034068136272
649,649,1.9456596217077764,0.8507014028056112
650,650,1.950570079850897,0.8496993987975953
651,651,1.9554852866078656,0.8486973947895792
652,652,1.960405338215095,0.8476953907815631
653,653,1.9653303299472904,0.8466933867735471
654,654,1.97026035614477,0.845691382765531
655,655,1.9751955102398733,0.844689378757515
656,656,1.9801358847831143,0.8436873747494991
657,657,1.985081571468112,0.8426853707414829
658,658,1.990032661155964,0.8416833667334669
659,659,1.9949892438991184,0.8406813627254509
660,660,1.9999514089642805,0.8396793587174349
661,661,2.00491924485493,0.8386773547094187
662,662,2.009892839333121,0.8376753507014028
663,663,2.0148722794407514,0.8366733466933868
664,664,2.019857651520138,0.8356713426853708
665,665,2.024849041234132,0.8346693386773547
666,666,2.0298465335857907,0.8336673346693387
667,667,2.034850212937357,0.8326653306613228
668,668,2.039860163028968,0.8316633266533066
669,669,2.044876466996386,0.8306613226452906
670,670,2.049899207389197,0.8296593186372746
671,671,2.0549284661875475,0.8286573146292584
672,672,2.059964324818901,0.8276553106212424
673,673,2.065006864174849,0.8266533066132264
674,674,2.070056164626467,0.8256513026052105
675,675,2.075112306040279,0.8246492985971944
676,676,2.0801753677931907,0.8236472945891784
677,677,2.085245428787427,0.8226452905811624
678,678,2.0903225674649373,0.8216432865731462
679,679,2.095406861821518,0.8206412825651302
680,680,2.100498389420685,0.8196392785571143
681,681,2.1055972274070385,0.8186372745490981
682,682,2.110703452519434,0.8176352705410821
683,683,2.11581714110392,0.8166332665330661
684,684,2.120938369126275,0.8156312625250501
685,685,2.1260672121842124,0.814629258517034
686,686,2.131203745519614,0.8136272545090181
687,687,2.1363480440301514,0.8126252505010021
688,688,2.141500182280742,0.811623246492986
689,689,2.1466602345149552,0.8106212424849699
690,690,2.151828274665964,0.8096192384769539
691,691,2.157004376367345,0.8086172344689379
692,692,2.162188612963576,0.8076152304609218
693,693,2.1673810575206303,0.8066132264529058
694,694,2.1725817828357634,0.8056112224448898
695,695,2.177790861447797,0.8046092184368738
696,696,2.1830083656465558,0.8036072144288577
697,697,2.1882343674827176,0.8026052104208417
698,698,2.193468938777008,0.8016032064128257
699,699,2.198712151129253,0.8006012024048096
700,700,2.2039640759277948,0.7995991983967936
701,701,2.2092247843578376,0.7985971943887775
702,702,2.214494347410566,0.7975951903807614
703,703,2.219772835891371,0.7965931863727455
704,704,2.225060320428314,0.7955911823647295
705,705,2.230356871480412,0.7945891783567135
706,706,2.235662559345541,0.7935871743486974
707,707,2.240977454168517,0.7925851703406813
708,708,2.246301625948858,0.7915831663326653
709,709,2.251635144548363,0.7905811623246494
710,710,2.2569780796987176,0.7895791583166333
711,711,2.2623305010088908,0.7885771543086172
712,712,2.26769247797239,0.7875751503006012
713,713,2.273064079974455,0.7865731462925851
714,714,2.278445376299133,0.7855711422845691
715,715,2.283836436136118,0.7845691382765532
716,716,2.289237328587755,0.7835671342685372
717,717,2.294648122675553,0.782565130260521
718,718,2.3000688873471224,0.781563126252505
719,719,2.305499691482355,0.780561122244489
720,720,2.310940603900106,0.779559118236473
721,721,2.316391693364465,0.7785571142284569
722,722,2.321853028591018,0.7775551102204409
723,723,2.3273246782529675,0.7765531062124248
724,724,2.332806710987284,0.7755511022044088
725,725,2.3382991954007006,0.7745490981963928
726,726,2.343802200075632,0.7735470941883769
727,727,2.3493157935758724,0.7725450901803607
728,728,2.3548400444527537,0.7715430861723447
729,729,2.360375021250386,0.7705410821643287
730,730,2.3659207925115937,0.7695390781563126
731,731,2.3714774267833145,0.7685370741482965
732,732,2.377044992622221,0.7675350701402806
733,733,2.3826235586001068,0.7665330661322646
734,734,2.3882131933091557,0.7655310621242485
735,735,2.393813965367453,0.7645290581162325
736,736,2.399425943424026,0.7635270541082165
737,737,2.40504919616418,0.7625250501002003
738,738,2.4106837923146283,0.7615230460921844
739,739,2.416329800648451,0.7605210420841684
740,740,2.421987289990334,0.7595190380761524
741,741,2.427656329221409,0.7585170340681362
742,742,2.4333369872842137,0.7575150300601202
743,743,2.4390293331876776,0.7565130260521042
744,744,2.444733436011864,0.7555110220440882
745,745,2.4504493649127435,0.7545090180360722
746,746,2.4561771891271764,0.7535070140280562
747,747,2.4619169779773897,0.75250501002004
748,748,2.4676688008757046,0.751503006012024
749,749,2.473432727329404,0.750501002004008
750,750,2.4792088269450567,0.7494989979959921
751,751,2.484997169433198,0.7484969939879759
752,752,2.4907978246129527,0.7474949899799599
753,753,2.496610862416461,0.7464929859719439
754,754,2.5024363528933646,0.7454909819639278
755,755,2.508274366215217,0.7444889779559118
756,756,2.5141249726800363,0.7434869739478959
757,757,2.519988242716519,0.7424849699398798
758,758,2.5258642468884744,0.7414829659318637
759,759,2.53175305589933,0.7404809619238477
760,760,2.5376547405960985,0.7394789579158317
761,761,2.54356937197397,0.7384769539078155
762,762,2.549497021180425,0.7374749498997996
763,763,2.5554377595195774,0.7364729458917836
764,764,2.5613916584562624,0.7354709418837676
765,765,2.5673587896204064,0.7344689378757515
766,766,2.5733392248110065,0.7334669338677355
767,767,2.579333036000602,0.7324649298597194
768,768,2.585340295339099,0.7314629258517034
769,769,2.5913610751580536,0.7304609218436874
770,770,2.597395447974896,0.7294589178356714
771,771,2.603443486496851,0.7284569138276552
772,772,2.6095052636250773,0.7274549098196392
773,773,2.615580852458872,0.7264529058116233
774,774,2.62167032629954,0.7254509018036073
775,775,2.627773758654687,0.7244488977955912
776,776,2.633891223242,0.7234468937875752
777,777,2.6400227939934795,0.7224448897795591
778,778,2.646168545059435,0.721442885771543
779,779,2.6523285508124044,0.720440881763527
780,780,2.658502885851262,0.7194388777555111
781,781,2.6646916250052644,0.718436873747495
782,782,2.6708948433379174,0.7174348697394789
783,783,2.6771126161510668,0.7164328657314629
784,784,2.683345018988856,0.7154308617234469
785,785,2.689592127641739,0.714428857715431
786,786,2.6958540181504187,0.7134268537074149
787,787,2.702130766809909,0.7124248496993988
788,788,2.7084224501734004,0.7114228456913828
789,789,2.7147291450563964,0.7104208416833667
790,790,2.721050928540479,0.7094188376753507
791,791,2.727387877977474,0.7084168336673347
792,792,2.7337400709934,0.7074148296593186
793,793,2.740107585492341,0.7064128256513026
794,794,2.746490499660556,0.7054108216432866
795,795,2.752888891970372,0.7044088176352706
796,796,2.759302841184274,0.7034068136272545
797,797,2.765732426358791,0.7024048096192385
798,798,2.7721777268485077,0.7014028056112225
799,799,2.7786388223102,0.7004008016032064
800,800,2.785115792706649,0.6993987975951904
801,801,2.7916087183107914,0.6983967935871743
802,802,2.7981176797097453,0.6973947895791583
803,803,2.8046427578086983,0.6963927855711423
804,804,2.8111840338351115,0.6953907815631263
805,805,2.8177415893426736,0.6943887775551103
806,806,2.8243155062153265,0.6933867735470943
807,807,2.8309058666714955,0.6923847695390781
808,808,2.8375127532679274,0.6913827655310621
809,809,2.8441362489039568,0.6903807615230462
810,810,2.8507764368255,0.6893787575150301
811,811,2.8574334006292283,0.688376753507014
812,812,2.864107224266628,0.687374749498998
813,813,2.8707979920482014,0.6863727454909819
814,814,2.877505788647583,0.685370741482966
815,815,2.8842306991056463,0.68436873747495
816,816,2.890972808834707,0.683366733466934
817,817,2.897732203622819,0.6823647294589178
818,818,2.9045089696377864,0.6813627254509018
819,819,2.911303193431558,0.6803607214428858
820,820,2.918114961944361,0.6793587174348696
821,821,2.924944362508972,0.6783567134268537
822,822,2.931791482855017,0.6773547094188377
823,823,2.9386564111132607,0.6763527054108216
824,824,2.945539235819845,0.6753507014028056
825,825,2.9524400459207194,0.6743486973947896
826,826,2.959358930775899,0.6733466933867737
827,827,2.966295980163907,0.6723446893787575
828,828,2.973251284286115,0.6713426853707415
829,829,2.9802249337710864,0.6703406813627255
830,830,2.987217019679161,0.6693386773547093
831,831,2.9942276335068003,0.6683366733466933
832,832,3.0012568671910764,0.6673346693386774
833,833,3.0083048131141688,0.6663326653306614
834,834,3.0153715641078955,0.6653306613226453
835,835,3.0224572134582948,0.6643286573146293
836,836,3.0295618549100976,0.6633266533066133
837,837,3.036685582671391,0.6623246492985971
838,838,3.043828491418304,0.6613226452905812
839,839,3.050990676299482,0.6603206412825652
840,840,3.0581722329408887,0.659318637274549
841,841,3.0653732574505383,0.658316633266533
842,842,3.072593846423033,0.657314629258517
843,843,3.079834096944579,0.656312625250501
844,844,3.087094106597581,0.655310621242485
845,845,3.094373973465544,0.654308617234469
846,846,3.1016737961378653,0.653306613226453
847,847,3.108993673714772,0.6523046092184368
848,848,3.116333705812164,0.6513026052104208
849,849,3.1236939925665648,0.6503006012024048
850,850,3.1310746346402216,0.6492985971943888
851,851,3.138475733225872,0.6482965931863727
852,852,3.145897390051935,0.6472945891783567
853,853,3.1533397073876466,0.6462925851703407
854,854,3.160802788047953,0.6452905811623247
855,855,3.1682867353988238,0.6442885771543087
856,856,3.175791653362337,0.6432865731462927
857,857,3.183317646421992,0.6422845691382766
858,858,3.190864819627801,0.6412825651302605
859,859,3.198433278601723,0.6402805611222445
860,860,3.206023129542908,0.6392785571142284
861,861,3.213634479233048,0.6382765531062123
862,862,3.2212674350418475,0.6372745490981964
863,863,3.228922104932383,0.6362725450901804
864,864,3.2365985974665885,0.6352705410821644
865,865,3.244297021810895,0.6342685370741483
866,866,3.252017487741626,0.6332665330661323
867,867,3.259760105650676,0.6322645290581163
868,868,3.267524986551187,0.6312625250501002
869,869,3.275312242083204,0.6302605210420842
870,870,3.283121984519377,0.6292585170340681
871,871,3.2909543267707764,0.6282565130260521
872,872,3.2988093823927023,0.627254509018036
873,873,3.3066872655905906,0.62625250501002
874,874,3.314588091225883,0.6252505010020041
875,875,3.3225119748219663,0.624248496993988
876,876,3.330459032570268,0.623246492985972
877,877,3.3384293813362103,0.6222444889779559
878,878,3.346423138665346,0.62124248496994
879,879,3.3544404227896263,0.6202404809619239
880,880,3.3624813526334583,0.6192384769539078
881,881,3.370546047819944,0.6182364729458918
882,882,3.378634628677384,0.6172344689378757
883,883,3.386747216245505,0.6162324649298597
884,884,3.3948839322817927,0.6152304609218437
885,885,3.4030448992681115,0.6142284569138277
886,886,3.41123024041722,0.6132264529058117
887,887,3.4194400796792257,0.6122244488977956
888,888,3.427674541748294,0.6112224448897796
889,889,3.4359337520694018,0.6102204408817635
890,890,3.444217836844983,0.6092184368737475
891,891,3.452526923041757,0.6082164328657315
892,892,3.460861138397672,0.6072144288577154
893,893,3.469220611428762,0.6062124248496994
894,894,3.4776054714361004,0.6052104208416833
895,895,3.4860158485129578,0.6042084168336673
896,896,3.494451873551784,0.6032064128256514
897,897,3.5029136782515367,0.6022044088176353
898,898,3.511401395124796,0.6012024048096193
899,899,3.5199151575050744,0.6002004008016032
900,900,3.528455099554277,0.5991983967935872
901,901,3.537021356270051,0.5981963927855711
902,902,3.545614063493255,0.5971943887775552
903,903,3.554233357915721,0.5961923847695391
904,904,3.5628793770876843,0.595190380761523
905,905,3.5715522594255797,0.594188376753507
906,906,3.5802521442198465,0.593186372745491
907,907,3.588979171642745,0.5921843687374749
908,908,3.5977334827562952,0.591182364729459
909,909,3.606515219520299,0.5901803607214429
910,910,3.615324524800374,0.5891783567134269
911,911,3.624161542376101,0.5881763527054109
912,912,3.633026416949337,0.5871743486973948
913,913,3.641919294152424,0.5861723446893787
914,914,3.650840320556618,0.5851703406813628
915,915,3.659789643680517,0.5841683366733467
916,916,3.6687674119987177,0.5831663326653307
917,917,3.6777737749503023,0.5821643286573146
918,918,3.6868088829476,0.5811623246492986
919,919,3.6958728873850006,0.5801603206412825
920,920,3.7049659406478552,0.5791583166332666
921,921,3.714088196121309,0.5781563126252506
922,922,3.7232398081996014,0.5771543086172345
923,923,3.732420932294965,0.5761523046092185
924,924,3.741631724846904,0.5751503006012024
925,925,3.750872343331675,0.5741482965931863
926,926,3.760142946271501,0.5731462925851704
927,927,3.7694436932441873,0.5721442885771543
928,928,3.7787747448927407,0.5711422845691383
929,929,3.7881362629349136,0.5701402805611222
930,930,3.797528410173245,0.5691382765531062
931,931,3.8069513505046713,0.5681362725450902
932,932,3.816405248930761,0.5671342685370742
933,933,3.825890271567613,0.5661322645290582
934,934,3.8354065856562096,0.5651302605210421
935,935,3.844954359572604,0.5641282565130261
936,936,3.854533762838352,0.56312625250501
937,937,3.8641449661309983,0.5621242484969939
938,938,3.873788141294747,0.561122244488978
939,939,3.88346346135112,0.5601202404809619
940,940,3.893171100509832,0.5591182364729459
941,941,3.90291123417966,0.5581162324649299
942,942,3.912684038979648,0.5571142284569138
943,943,3.922489692750092,0.5561122244488979
944,944,3.932328374563966,0.5551102204408818
945,945,3.942200264738255,0.5541082164328658
946,946,3.9521055448454985,0.5531062124248497
947,947,3.962044397725436,0.5521042084168337
948,948,3.9720170074967465,0.5511022044088176
949,949,3.982023559569024,0.5501002004008015
950,950,3.992064240654609,0.5490981963927856
951,951,4.002139238780925,0.5480961923847696
952,952,4.012248743302692,0.5470941883767535
953,953,4.022392944914183,0.5460921843687375
954,954,4.032572035661961,0.5450901803607214
955,955,4.042786208957471,0.5440881763527055
956,956,4.053035659589743,0.5430861723446895
957,957,4.063320583738461,0.5420841683366734
958,958,4.073641178986951,0.5410821643286573
959,959,4.083997644335502,0.5400801603206413
960,960,4.094390180214541,0.5390781563126252
961,961,4.104818988498388,0.5380761523046093
962,962,4.115284272518654,0.5370741482965932
963,963,4.125786237078249,0.5360721442885772
964,964,4.136325088465191,0.5350701402805611
965,965,4.146901034466763,0.5340681362725451
966,966,4.157514284383818,0.5330661322645291
967,967,4.168165049045043,0.5320641282565131
968,968,4.178853540821739,0.5310621242484971
969,969,4.189579973642356,0.530060120240481
970,970,4.200344563007531,0.5290581162324649
971,971,4.211147526005113,0.5280561122244489
972,972,4.221989081325302,0.5270541082164328
973,973,4.232869449276189,0.5260521042084169
974,974,4.243788851799224,0.5250501002004008
975,975,4.254747512485011,0.5240480961923848
976,976,4.2657456565892105,0.5230460921843687
977,977,4.276783511048622,0.5220440881763527
978,978,4.28786130449752,0.5210420841683367
979,979,4.298979267284059,0.5200400801603207
980,980,4.310137631486949,0.5190380761523047
981,981,4.321336630932325,0.5180360721442886
982,982,4.332576501210715,0.5170340681362725
983,983,4.343857479694385,0.5160320641282565
984,984,4.3551798055545206,0.5150300601202404
985,985,4.366543719779231,0.5140280561122245
986,986,4.377949465190967,0.5130260521042084
987,987,4.389397286464842,0.5120240480961924
988,988,4.400887430146734,0.5110220440881764
989,989,4.41242014467178,0.5100200400801603
990,990,4.423995680382951,0.5090180360721444
991,991,4.435614289550147,0.5080160320641283
992,992,4.44727622638906,0.5070140280561123
993,993,4.458981747080591,0.5060120240480962
994,994,4.470731109790392,0.5050100200400801
995,995,4.482524574688691,0.5040080160320641
996,996,4.494362403970197,0.503006012024048
997,997,4.506244861874479,0.5020040080160321
998,998,4.518172214706293,0.5010020040080161
999,999,4.530144730856416,0.5
